SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
IE-Cra,29/11/2020 15:00,0.819672131,0.25,-0.27845375,-0.167549745,-0.166675283,-0.165961501,,,-0.161611667,,-0.420542187,,,0.494,-0.48589125,,0.04555625,-0.4866594,-0.499440909,0.393611111,-0.475895,,,,,,,,,,0.7283655
IE-Cra,29/11/2020 16:00,0.819672131,0.333333333,-0.277296,-0.167278133,-0.166976775,-0.166613501,,,-0.166189,,-0.4342275,,,0.494,-0.49727725,,0.043921875,-0.48612695,-0.499454545,0.225555556,-0.46899,,,,,,,,,,0.885715
IE-Cra,29/11/2020 17:00,0.819672131,0.416666667,-0.2769035,-0.167153303,-0.167501447,-0.166702551,,,-0.167166333,,-0.437452188,,,0.494,-0.49996025,,0.04309375,-0.48880865,-0.499454545,0.209444444,-0.469485,,,,,,,,,,0.9094235
IE-Cra,29/11/2020 18:00,0.819672131,0.5,-0.27621575,-0.167152665,-0.166166193,-0.166661487,,,-0.166953833,,-0.437487969,,,0.494,-0.49999,,0.04364375,-0.4900789,-0.499454545,0.248055556,-0.47618,,,,,,,,,,0.909111
IE-Cra,29/11/2020 19:00,0.819672131,0.583333333,-0.2795155,-0.167220392,-0.170350832,-0.166589736,,,-0.166834667,,-0.437484844,,,0.494,-0.4999875,,0.044725,-0.4884177,-0.499445455,0.335277778,-0.479085,,,,,,,,,,0.91331
IE-Cra,29/11/2020 20:00,0.819672131,0.666666667,-0.2765035,-0.167299068,-0.16943309,-0.166736036,,,-0.166936833,,-0.437482188,,,0.494,-0.49998525,,0.045590625,-0.4846865,-0.499440909,0.114444444,-0.473015,,,,,,,,,,0.920742
IE-Cra,29/11/2020 21:00,0.819672131,0.75,-0.27551825,-0.167351025,-0.168799353,-0.166690707,,,-0.1683145,,-0.437481563,,,0.494,-0.4999845,,0.047409375,-0.4858046,-0.499431818,0.141944444,-0.46304,,,,,,,,,,0.906728
IE-Cra,29/11/2020 22:00,0.819672131,0.833333333,-0.27525,-0.167366738,-0.170678762,-0.166216761,,,-0.170356667,,-0.437485938,,,0.494,-0.49998825,,0.046671875,-0.48330045,-0.499436364,0.218055556,-0.4662,,,,,,,,,,0.9018775
IE-Cra,29/11/2020 23:00,0.819672131,0.916666667,-0.27617475,-0.167345288,-0.168290795,-0.166652565,,,-0.173415,,-0.437485781,,,0.494,-0.49998825,,0.04493125,-0.4807627,-0.499445455,0.276944444,-0.459775,,,,,,,,,,1.0863595
IE-Cra,30/11/2020 00:00,0.825136612,-1,-0.2788255,-0.16737819,-0.169570255,-0.166656171,,,-0.169092833,,-0.437484688,,,0.494,-0.49998725,,0.046521875,-0.4752075,-0.499436364,0.271944444,-0.456345,,,,,,,,,,0.767183
IE-Cra,30/11/2020 01:00,0.825136612,-0.916666667,-0.28147675,-0.167412892,-0.167733803,-0.166600841,,,-0.168486,,-0.437482188,,,0.494,-0.49998525,,0.046821875,-0.4739129,-0.499436364,0.270833333,-0.443925,,,,,,,,,,1.182895
IE-Cra,30/11/2020 02:00,0.825136612,-0.833333333,-0.28189725,-0.167423243,-0.170125915,-0.166959846,,,-0.167343833,,-0.43748,,,0.494,-0.4999835,,0.046628125,-0.4814992,-0.499436364,0.2475,-0.43828,,,,,,,,,,0.904956
IE-Cra,30/11/2020 03:00,0.825136612,-0.75,-0.2818455,-0.167400293,-0.171746567,-0.166577909,,,-0.168954333,,-0.437482188,,,0.494,-0.49998525,,0.045978125,-0.47327395,-0.499440909,0.214722222,-0.452095,,,,,,,,,,0.74093
IE-Cra,30/11/2020 04:00,0.825136612,-0.666666667,-0.2833025,-0.167348687,-0.17195825,-0.166753366,,,-0.173656667,,-0.437482344,,,0.494,-0.49998525,,0.044521875,-0.469097,-0.49945,0.218333333,-0.436325,,,,,,,,,,0.8837535
IE-Cra,30/11/2020 05:00,0.825136612,-0.583333333,-0.284595,-0.167297375,-0.172186267,-0.166666299,,,-0.171213333,,-0.437479063,,,0.494,-0.49998275,,0.046728125,-0.4718996,-0.499436364,0.239166667,-0.427775,,,,,,,,,,0.913915
IE-Cra,30/11/2020 06:00,0.825136612,-0.5,-0.28629275,-0.16726842,-0.171201217,-0.166575182,,,-0.172743333,,-0.43748,,,0.494,-0.49998325,,0.0479,-0.47245015,-0.499427273,0.275555556,-0.431475,,,,,,,,,,1.2234665
IE-Cra,30/11/2020 07:00,0.825136612,-0.416666667,-0.29092775,-0.167265165,-0.175086533,-0.166763702,,,-0.169995,,-0.437477813,,,0.494,-0.4999815,,0.04928125,-0.46611055,-0.499422727,0.290555556,-0.43595,,,,,,,,,,0.9276025
IE-Cra,30/11/2020 08:00,0.825136612,-0.333333333,-0.292524,-0.167258218,-0.1773936,-0.166247497,,,-0.171556667,,-0.437220313,,,0.494,-0.4997675,,0.053125,-0.45406745,-0.499390909,0.298333333,-0.417395,,,,,,,,,,0.474164
IE-Cra,30/11/2020 09:00,0.825136612,-0.25,-0.29286575,-0.167225603,-0.175938733,-0.166330858,,,-0.168285167,,-0.431028125,,,0.493,-0.4946155,,0.057125,-0.45448285,-0.499263636,0.314166667,-0.3892,,,,,,,,,,0.4442645
IE-Cra,30/11/2020 10:00,0.825136612,-0.166666667,-0.29362,-0.167155803,-0.17420555,-0.166239923,,,-0.159673333,,-0.413782813,,,0.4755,-0.48026725,,0.0605625,-0.4550472,-0.497309091,0.373611111,-0.3947,,,,,,,,,,-0.15941435
IE-Cra,30/11/2020 11:00,0.825136612,-0.083333333,-0.2937375,-0.16703851,-0.171702623,-0.16617141,,,-0.161503333,,-0.41744375,,,0.463,-0.48331325,,0.0633125,-0.4565824,-0.495831818,0.388888889,-0.39445,,,,,,,,,,-0.40610785
IE-Cra,30/11/2020 12:00,0.825136612,0,-0.2940195,-0.16687841,-0.168617535,-0.165640557,,,-0.159235,,-0.413054688,,,0.462,-0.4796615,,0.06446875,-0.45744805,-0.495668182,0.404722222,-0.40105,0.03428094,0.217564356,0.013997538,0.035078692,0.214182631,0.142753767,0.053112336,0,0,-0.5129205
IE-Cra,30/11/2020 13:00,0.825136612,0.083333333,-0.29333825,-0.166686908,-0.166548993,-0.166006184,,,-0.158431667,,-0.409340625,,,0.4725,-0.4765715,,0.06559375,-0.4616248,-0.496827273,0.448611111,-0.4018,,,,,,,,,,-0.2239495
IE-Cra,30/11/2020 14:00,0.825136612,0.166666667,-0.293572,-0.166488496,-0.170089777,-0.166032737,,,-0.163829667,,-0.4144,,,0.4925,-0.48078075,,0.06521875,-0.46552475,-0.499136364,0.498333333,-0.415535,,,,,,,,,,0.2814485
IE-Cra,30/11/2020 15:00,0.825136612,0.25,-0.2929475,-0.166308911,-0.17013708,-0.166767524,,,-0.1650335,,-0.421610938,,,0.4875,-0.48678025,,0.0659375,-0.4661496,-0.49855,0.502222222,-0.424805,,,,,,,,,,0.8434735
IE-Cra,30/11/2020 16:00,0.825136612,0.333333333,-0.29231225,-0.166155288,-0.169573658,-0.16553691,,,-0.169739833,,-0.435589219,,,0.4915,-0.49841025,,0.06540625,-0.4710255,-0.499022727,0.529444444,-0.431285,,,,,,,,,,1.28038
IE-Cra,30/11/2020 17:00,0.825136612,0.416666667,-0.29144675,-0.166043418,-0.174700717,-0.166955067,,,-0.168749,,-0.437456406,,,0.493,-0.49996375,,0.064,-0.4747011,-0.499204545,0.588333333,-0.43562,,,,,,,,,,1.40085
IE-Cra,30/11/2020 18:00,0.825136612,0.5,-0.2902555,-0.165987125,-0.173059883,-0.16673031,,,-0.172308333,,-0.437492969,,,0.4895,-0.499994,,0.059125,-0.4785368,-0.498868182,0.7875,-0.439965,,,,,,,,,,1.350715
IE-Cra,30/11/2020 19:00,0.825136612,0.583333333,-0.2890975,-0.165986182,-0.171416417,-0.166460753,,,-0.17381,,-0.437494063,,,0.4725,-0.49999525,,0.0568125,-0.4896131,-0.497113636,0.762222222,-0.449675,,,,,,,,,,1.164625
IE-Cra,30/11/2020 20:00,0.825136612,0.666666667,-0.2869945,-0.166034293,-0.170323037,-0.167129321,,,-0.181636667,,-0.437494531,,,0.475,-0.4999955,,0.05128125,-0.49417,-0.497509091,0.804444444,-0.465495,,,,,,,,,,1.0097085
IE-Cra,30/11/2020 21:00,0.825136612,0.75,-0.2846975,-0.166142173,-0.166116163,-0.16656631,,,-0.18037,,-0.437491875,,,0.4915,-0.49999325,,0.043965625,-0.49668,-0.499218182,0.598888889,-0.49146,,,,,,,,,,0.97015
IE-Cra,30/11/2020 22:00,0.825136612,0.833333333,-0.28076225,-0.166351089,-0.16926558,-0.166631023,,,-0.172005,,-0.437484063,,,0.493,-0.49998675,,0.0368125,-0.49674,-0.499409091,0.484722222,-0.48501,,,,,,,,,,0.924057
IE-Cra,30/11/2020 23:00,0.825136612,0.916666667,-0.2812065,-0.166628464,-0.169361718,-0.166631447,,,-0.170488333,,-0.437479531,,,0.4935,-0.499983,,0.038421875,-0.49617,-0.499440909,0.4825,-0.485605,,,,,,,,,,0.9391815
IE-Cra,01/12/2020 00:00,0.830601093,-1,-0.28179925,-0.16698256,-0.16707122,-0.166734751,,,-0.169014667,,-0.437479688,,,0.493,-0.499983,,0.040128125,-0.496035,-0.499390909,0.567222222,-0.483585,,,,,,,,,,0.9606105
IE-Cra,01/12/2020 01:00,0.830601093,-0.916666667,-0.272839,-0.167293485,-0.166458628,-0.166452584,,,-0.168457333,,-0.437481719,,,0.494,-0.49998475,,0.041640625,-0.496625,-0.499463636,0.351944444,-0.49616,,,,,,,,,,0.968743
IE-Cra,01/12/2020 02:00,0.830601093,-0.833333333,-0.272612,-0.16745485,-0.166767431,-0.166604526,,,-0.1682745,,-0.437483437,,,0.494,-0.49998625,,0.03930625,-0.496655,-0.499481818,-0.418805556,-0.496515,,,,,,,,,,0.945315
IE-Cra,01/12/2020 03:00,0.830601093,-0.75,-0.26870675,-0.167496208,-0.169246113,-0.166593835,,,-0.168718833,,-0.437482969,,,0.494,-0.49998575,,0.039084375,-0.495575,-0.499481818,-0.165833333,-0.49786,,,,,,,,,,0.948265
IE-Cra,01/12/2020 04:00,0.830601093,-0.666666667,-0.2685325,-0.167473045,-0.169505995,-0.1665427,,,-0.172742833,,-0.437480625,,,0.494,-0.499984,,0.03890625,-0.49441,-0.499481818,0.541388889,-0.487115,,,,,,,,,,0.9382595
IE-Cra,01/12/2020 05:00,0.830601093,-0.583333333,-0.274769,-0.167437243,-0.168031542,-0.166532726,,,-0.170673333,,-0.437482656,,,0.494,-0.4999855,,0.035190625,-0.48825135,-0.4995,0.373611111,-0.48096,,,,,,,,,,0.9124955
IE-Cra,01/12/2020 06:00,0.830601093,-0.5,-0.2833145,-0.167455113,-0.167210145,-0.166636786,,,-0.168028833,,-0.437479375,,,0.494,-0.499983,,0.041503125,-0.49331,-0.499468182,0.323888889,-0.47291,,,,,,,,,,0.962467
IE-Cra,01/12/2020 07:00,0.830601093,-0.416666667,-0.28402475,-0.167475022,-0.167032595,-0.166630289,,,-0.167070667,,-0.43748125,,,0.494,-0.4999845,,0.04280625,-0.495095,-0.499459091,0.362777778,-0.485485,,,,,,,,,,0.946195
IE-Cra,01/12/2020 08:00,0.830601093,-0.333333333,-0.28444575,-0.167486447,-0.16956466,-0.166972819,,,-0.166923667,,-0.437037188,,,0.494,-0.499615,,0.04340625,-0.48672845,-0.499454545,0.242777778,-0.48892,,,,,,,,,,0.9503725
IE-Cra,01/12/2020 09:00,0.830601093,-0.25,-0.28690575,-0.167474925,-0.164438867,-0.166254855,,,-0.163345833,,-0.42616875,,,0.494,-0.4905725,,0.04503125,,-0.499445455,0.233333333,-0.47553,,,,,,,,,,0.82793
IE-Cra,01/12/2020 10:00,0.830601093,-0.166666667,-0.288097,-0.167421595,-0.162299333,-0.166142153,,,-0.155573333,,-0.407734375,,,0.494,-0.475235,,0.0500875,-0.47815565,-0.499413636,0.152222222,-0.466905,,,,,,,,,,-0.6905975
IE-Cra,01/12/2020 11:00,0.830601093,-0.083333333,-0.28935975,-0.167298777,-0.1593942,-0.16631366,,,-0.154453333,,-0.40278125,,,0.494,-0.471114,,0.054125,-0.47482125,-0.499386364,0.25,-0.45309,,,,,,,,,,-0.814429
IE-Cra,01/12/2020 12:00,0.830601093,0,-0.29130925,-0.167118987,-0.161709767,-0.166001842,,,-0.15026,,-0.388828125,,,0.494,-0.459505,,0.05490625,-0.4791554,-0.499381818,0.306666667,-0.44182,0.038500647,0.223156456,0.026414842,0.041076207,0.217210331,0.132031665,0.051430436,0,0,-1.300768
IE-Cra,01/12/2020 13:00,0.830601093,0.083333333,-0.29420175,-0.166888816,-0.164830452,-0.166343993,,,-0.154566667,,-0.38975,,,0.494,-0.460272,,0.05834375,-0.4801743,-0.499359091,0.284166667,-0.45114,,,,,,,,,,-1.773555
IE-Cra,01/12/2020 14:00,0.830601093,0.166666667,-0.29585625,-0.166622817,-0.169177582,-0.166440201,,,-0.157591667,,-0.382265625,,,0.494,-0.454045,,0.059875,-0.4800666,-0.49935,0.306388889,-0.45677,,,,,,,,,,-0.6708975
IE-Cra,01/12/2020 15:00,0.830601093,0.25,-0.29493275,-0.166377365,-0.1713026,-0.166364675,,,-0.167004167,,-0.402640625,,,0.494,-0.470997,,0.05984375,-0.48243925,-0.49935,0.311666667,-0.45053,,,,,,,,,,0.3373855
IE-Cra,01/12/2020 16:00,0.830601093,0.333333333,-0.2925715,-0.166193717,-0.1718282,-0.166735222,,,-0.174675,,-0.431454063,,,0.494,-0.49496975,,0.05615625,-0.4859537,-0.499372727,0.276388889,-0.452305,,,,,,,,,,0.9747085
IE-Cra,01/12/2020 17:00,0.830601093,0.416666667,-0.291334,-0.166126785,-0.172668233,-0.166759114,,,-0.177833333,,-0.437434375,,,0.494,-0.4999455,,0.05221875,-0.4874064,-0.499404545,0.251944444,-0.46733,,,,,,,,,,1.04768
IE-Cra,01/12/2020 18:00,0.830601093,0.5,-0.28958025,-0.166192863,-0.17108655,-0.165945433,,,-0.182513333,,-0.437492813,,,0.494,-0.499994,,0.047315625,-0.48462545,-0.499431818,0.286944444,-0.46482,,,,,,,,,,0.98076
IE-Cra,01/12/2020 19:00,0.830601093,0.583333333,-0.28982275,-0.166382292,-0.173747,-0.166314162,,,-0.176211667,,-0.437488906,,,0.494,-0.49999075,,0.04651875,-0.48140145,-0.499436364,0.3,-0.463705,,,,,,,,,,0.95214
IE-Cra,01/12/2020 20:00,0.830601093,0.666666667,-0.29115975,-0.166631103,-0.172381,-0.166845549,,,-0.178006667,,-0.437483594,,,0.4935,-0.4999865,,0.04784375,-0.47749975,-0.499381818,0.376666667,-0.45858,,,,,,,,,,0.879714
IE-Cra,01/12/2020 21:00,0.830601093,0.75,-0.2920405,-0.166899141,-0.171350417,-0.166640386,,,-0.1693295,,-0.437482031,,,0.493,-0.499985,,0.0525625,-0.4736825,-0.4993,0.336388889,-0.45048,,,,,,,,,,1.1303165
IE-Cra,01/12/2020 22:00,0.830601093,0.833333333,-0.291115,-0.16710215,-0.169822252,-0.166841996,,,-0.169005833,,-0.437484219,,,0.4915,-0.499987,,0.05415625,-0.47590745,-0.499131818,0.351666667,-0.4417,,,,,,,,,,1.065655
IE-Cra,01/12/2020 23:00,0.830601093,0.916666667,-0.2903635,-0.16717439,-0.168131483,-0.166655626,,,-0.169668333,,-0.43748625,,,0.493,-0.49998875,,0.0545,-0.47838205,-0.499281818,0.326111111,-0.445735,,,,,,,,,,0.904299
IE-Cra,02/12/2020 00:00,0.836065574,-1,-0.28990375,-0.167195922,-0.169223445,-0.166726777,,,-0.168390833,,-0.4374875,,,0.4935,-0.49998975,,0.05434375,-0.4775509,-0.499336364,0.318611111,-0.452775,,,,,,,,,,1.29194
IE-Cra,02/12/2020 01:00,0.836065574,-0.916666667,-0.2913115,-0.167159167,-0.171458883,-0.166706124,,,-0.170438333,,-0.437489531,,,0.494,-0.49999125,,0.05478125,-0.47297485,-0.499381818,0.338888889,-0.447645,,,,,,,,,,1.349355
IE-Cra,02/12/2020 02:00,0.836065574,-0.833333333,-0.29181025,-0.16706097,-0.170974917,-0.166785934,,,-0.170943333,,-0.437487344,,,0.494,-0.4999895,,0.05528125,-0.4734315,-0.499381818,0.338611111,-0.443215,,,,,,,,,,0.89239
IE-Cra,02/12/2020 03:00,0.836065574,-0.75,-0.291231,-0.166960909,-0.1713308,-0.166515292,,,-0.17146,,-0.437482656,,,0.493,-0.4999855,,0.05575,-0.4616549,-0.499272727,0.347777778,-0.437055,,,,,,,,,,1.28698
IE-Cra,02/12/2020 04:00,0.836065574,-0.666666667,-0.2917005,-0.166873553,-0.181761883,-0.165991925,,,-0.171181667,,-0.437486406,,,0.494,-0.49998875,,0.05446875,-0.46559525,-0.499381818,0.450833333,-0.41724,,,,,,,,,,0.9975355
IE-Cra,02/12/2020 05:00,0.836065574,-0.583333333,-0.290319,-0.16681084,-0.177854567,-0.166999055,,,-0.185938333,,-0.437494375,,,0.451,-0.49999525,,0.045021875,-0.48037265,-0.495495455,0.548333333,-0.422865,,,,,,,,,,0.93576
IE-Cra,02/12/2020 06:00,0.836065574,-0.5,-0.288092,-0.166807214,-0.171284517,-0.166630131,,,-0.19222,,-0.437490625,,,0.4545,-0.49999225,,0.03459375,-0.49066,-0.496190909,0.443888889,-0.450225,,,,,,,,,,0.870878
IE-Cra,02/12/2020 07:00,0.836065574,-0.416666667,-0.2866665,-0.166941307,-0.1717172,-0.166095918,,,-0.189036667,,-0.437482188,,,0.488,-0.49998525,,0.023146875,-0.48998465,-0.499127273,0.338611111,-0.461205,,,,,,,,,,0.7082905
IE-Cra,02/12/2020 08:00,0.836065574,-0.333333333,-0.286947,-0.167216748,-0.169146083,-0.16664906,,,-0.185513333,,-0.436676875,,,0.493,-0.499315,,0.018778125,-0.49377,-0.499518182,0.3575,-0.46841,,,,,,,,,,0.7192945
IE-Cra,02/12/2020 09:00,0.836065574,-0.25,-0.2902635,-0.167599715,-0.1721639,-0.166681498,,,-0.176364167,,-0.41179375,,,0.493,-0.4786125,,0.0169375,-0.473352,-0.499531818,0.341944444,-0.47361,,,,,,,,,,-0.1040735
IE-Cra,02/12/2020 10:00,0.836065574,-0.166666667,-0.29355475,-0.168019528,-0.165144087,-0.163683415,,,-0.171127333,,-0.402984375,,,0.488,-0.471283,,0.025990625,-0.4713798,-0.499095455,0.283611111,-0.44804,,,,,,,,,,-1.200267
IE-Cra,02/12/2020 11:00,0.836065574,-0.083333333,-0.2946205,-0.168325515,-0.161772373,-0.162694872,,,-0.158303333,,-0.32465625,,,0.403,-0.406114,,0.03664375,-0.46506705,-0.491768182,0.324166667,-0.43302,,,,,,,,,,-1.46863
IE-Cra,02/12/2020 12:00,0.836065574,0,-0.29535075,-0.16844332,-0.16716845,-0.162554483,,,-0.147198333,,-0.301375,,,0.347,-0.386744,,0.04339375,-0.45862525,-0.486095455,0.338333333,-0.41986,0.038392619,0.222737602,0.026382801,0.04101217,0.216540463,0.131540964,0.051334101,0,0,-1.778995
IE-Cra,02/12/2020 13:00,0.836065574,0.083333333,-0.29491975,-0.168410602,-0.170980067,-0.164317597,,,-0.146716667,,-0.33875,,,0.3095,-0.41784,,0.0461625,-0.4606408,-0.482172727,0.377222222,-0.40885,,,,,,,,,,-1.042573
IE-Cra,02/12/2020 14:00,0.836065574,0.166666667,-0.29525775,-0.168256273,-0.176197433,-0.165460452,,,-0.161726667,,-0.359078125,,,0.2992,-0.434753,,0.044265625,-0.46589495,-0.481595455,0.355555556,-0.40925,,,,,,,,,,-0.6146595
IE-Cra,02/12/2020 15:00,0.836065574,0.25,-0.2942165,-0.168069528,-0.183464517,-0.166937542,,,-0.168836167,,-0.404210938,,,0.3195,-0.4723035,,0.042128125,,-0.48385,0.315555556,-0.420035,,,,,,,,,,-0.001677
IE-Cra,02/12/2020 16:00,0.836065574,0.333333333,-0.29737025,-0.167912763,-0.179506967,-0.166638783,,,-0.183211667,,-0.430509375,,,0.3455,-0.49418375,,0.03743125,-0.4650606,-0.486822727,0.355555556,-0.41126,,,,,,,,,,0.846025
IE-Cra,02/12/2020 17:00,0.836065574,0.416666667,-0.29228225,-0.167822857,-0.175025033,-0.166730803,,,-0.18022,,-0.437401563,,,0.3855,-0.499918,,0.034071875,-0.470221,-0.490613636,0.259444444,-0.41917,,,,,,,,,,0.7603205
IE-Cra,02/12/2020 18:00,0.836065574,0.5,-0.29314825,-0.167848142,-0.17639275,-0.166692319,,,-0.176338333,,-0.437481406,,,0.4135,-0.4999845,,0.0321125,-0.4718104,-0.493068182,0.213888889,-0.42586,,,,,,,,,,0.862651
IE-Cra,02/12/2020 19:00,0.836065574,0.583333333,-0.295547,-0.167925415,-0.176350083,-0.166037768,,,-0.176213333,,-0.437493281,,,0.402,-0.4999945,,0.031928125,-0.4655163,-0.492159091,0.202777778,-0.42293,,,,,,,,,,0.8203335
IE-Cra,02/12/2020 20:00,0.836065574,0.666666667,-0.29229125,-0.16803898,-0.175312467,-0.166695172,,,-0.175961667,,-0.437492344,,,0.4005,-0.4999935,,0.033325,-0.46455525,-0.491922727,0.23,-0.40955,,,,,,,,,,0.8117165
IE-Cra,02/12/2020 21:00,0.836065574,0.75,-0.29196775,-0.16816306,-0.17509565,-0.166505498,,,-0.174635,,-0.437493125,,,0.42,-0.4999945,,0.032946875,-0.47000885,-0.493531818,0.223888889,-0.41535,,,,,,,,,,1.003206
IE-Cra,02/12/2020 22:00,0.836065574,0.833333333,-0.29218625,-0.168260842,-0.177250017,-0.166624924,,,-0.17663,,-0.437494688,,,0.453,-0.4999955,,0.0321125,-0.4658163,-0.496231818,0.248611111,-0.427485,,,,,,,,,,0.7499575
IE-Cra,02/12/2020 23:00,0.836065574,0.916666667,-0.2929435,-0.168292048,-0.1790021,-0.166250152,,,-0.176801667,,-0.437490625,,,0.4495,-0.49999225,,0.0306,-0.4651089,-0.496027273,0.226666667,-0.41725,,,,,,,,,,0.6771955
IE-Cra,03/12/2020 00:00,0.841530055,-1,-0.29243175,-0.168343133,-0.175242983,-0.166094872,,,-0.180126667,,-0.437481719,,,0.4215,-0.49998475,,0.02901875,-0.4674803,-0.493927273,0.229444444,-0.40735,,,,,,,,,,1.201517
IE-Cra,03/12/2020 01:00,0.841530055,-0.916666667,-0.29198225,-0.168416872,-0.163119972,-0.166687504,,,-0.175528333,,-0.437482969,,,0.4495,-0.49998575,,0.0283875,-0.4755577,-0.496122727,0.191111111,-0.425795,,,,,,,,,,0.717863
IE-Cra,03/12/2020 02:00,0.841530055,-0.833333333,-0.292074,-0.168449418,-0.168272428,-0.166869412,,,-0.173941667,,-0.437484688,,,0.4635,-0.49998725,,0.025859375,-0.4715934,-0.497272727,0.286111111,-0.4387,,,,,,,,,,0.7413465
IE-Cra,03/12/2020 03:00,0.841530055,-0.75,-0.292211,-0.168454317,-0.161333655,-0.166697952,,,-0.17365,,-0.437483125,,,0.479,-0.49998575,,0.023309375,-0.47435095,-0.498477273,0.210833333,-0.42993,,,,,,,,,,0.4808475
IE-Cra,03/12/2020 04:00,0.841530055,-0.666666667,-0.291698,-0.168468815,-0.16646275,-0.166656385,,,-0.173238333,,-0.437485469,,,0.484,-0.499988,,0.01941875,-0.479807,-0.498890909,0.164166667,-0.43268,,,,,,,,,,0.5660095
IE-Cra,03/12/2020 05:00,0.841530055,-0.583333333,-0.29122275,-0.168513797,-0.17058915,-0.166692978,,,-0.172703333,,-0.437483125,,,0.491,-0.499986,,0.016128125,-0.48426735,-0.4994,0.081111111,-0.44999,,,,,,,,,,0.7322955
IE-Cra,03/12/2020 06:00,0.841530055,-0.5,-0.29015075,-0.168581642,-0.16735292,-0.166654988,,,-0.171651667,,-0.437480156,,,0.493,-0.4999835,,0.01595,-0.494625,-0.499531818,0.036111111,-0.466105,,,,,,,,,,0.718296
IE-Cra,03/12/2020 07:00,0.841530055,-0.416666667,-0.289377,-0.168659092,-0.17063515,-0.166749481,,,-0.171371667,,-0.437481094,,,0.4935,-0.49998425,,0.0163,-0.48966585,-0.499563636,0.115,-0.48791,,,,,,,,,,0.717391
IE-Cra,03/12/2020 08:00,0.841530055,-0.333333333,-0.29021825,-0.16872537,-0.167262432,-0.166683981,,,-0.17056,,-0.437168906,,,0.494,-0.4997245,,0.016690625,-0.4826199,-0.499595455,0.297222222,-0.475875,,,,,,,,,,0.7099355
IE-Cra,03/12/2020 09:00,0.841530055,-0.25,-0.291785,-0.168776828,-0.163922133,-0.166848319,,,-0.170931667,,-0.430873438,,,0.494,-0.49448675,,0.01738125,-0.47761745,-0.499590909,0.1675,-0.4562,,,,,,,,,,0.112133
IE-Cra,03/12/2020 10:00,0.841530055,-0.166666667,-0.29285675,-0.168800835,-0.1556719,-0.165217883,,,-0.162533333,,-0.393828125,,,0.494,-0.463665,,0.018546875,-0.47108855,-0.499586364,0.345555556,-0.450885,,,,,,,,,,-0.9991555
IE-Cra,03/12/2020 11:00,0.841530055,-0.083333333,-0.29355175,-0.168792053,-0.160286517,-0.165195038,,,-0.151446667,,-0.364984375,,,0.4935,-0.439667,,0.0214625,-0.4718124,-0.499536364,0.479722222,-0.44433,,,,,,,,,,-0.7890825
IE-Cra,03/12/2020 12:00,0.841530055,0,-0.294222,-0.168716612,-0.162148383,-0.165004577,,,-0.152615,,-0.387328125,,,0.4895,-0.458257,,0.021334375,-0.46534095,-0.499254545,0.540555556,-0.445585,0.038550792,0.222956336,0.026517235,0.041283476,0.216331573,0.131089584,0.051247666,0,0,-1.719265
IE-Cra,03/12/2020 13:00,0.841530055,0.083333333,-0.29368875,-0.168587958,-0.164534418,-0.165745677,,,-0.1471,,-0.37725,,,0.4395,-0.449872,,0.02145625,-0.4715961,-0.495704545,0.696388889,-0.417725,,,,,,,,,,-1.260203
IE-Cra,03/12/2020 14:00,0.841530055,0.166666667,-0.29486775,-0.168434885,-0.169555432,-0.165683735,,,-0.15879,,-0.37959375,,,0.436,-0.451822,,0.01914375,-0.4718604,-0.495568182,0.674722222,-0.43655,,,,,,,,,,-0.641202
IE-Cra,03/12/2020 15:00,0.841530055,0.25,-0.29379175,-0.168331578,-0.17151405,-0.165998687,,,-0.167942167,,-0.392765625,,,0.3975,-0.462781,,0.01875625,-0.4825517,-0.492922727,0.655555556,-0.436695,,,,,,,,,,0.155377
IE-Cra,03/12/2020 16:00,0.841530055,0.333333333,-0.29341225,-0.168325737,-0.17126915,-0.166671407,,,-0.176866667,,-0.4263,,,0.399,-0.4906815,,0.014984375,-0.49155,-0.493313636,0.653333333,-0.45639,,,,,,,,,,0.594503
IE-Cra,03/12/2020 17:00,0.841530055,0.416666667,-0.29021225,-0.168424465,-0.168682648,-0.166800871,,,-0.189065,,-0.437396094,,,0.4465,-0.4999135,,0.005134375,-0.4934,-0.496831818,0.5375,-0.46718,,,,,,,,,,0.56683
IE-Cra,03/12/2020 18:00,0.841530055,0.5,-0.28805325,-0.168639342,-0.168537177,-0.166664259,,,-0.189206667,,-0.437478125,,,0.4735,-0.499982,,-0.001740625,-0.4958,-0.498554545,0.536666667,-0.479395,,,,,,,,,,0.567832
IE-Cra,03/12/2020 19:00,0.841530055,0.583333333,-0.2893125,-0.168946728,-0.172972583,-0.166242082,,,-0.189001667,,-0.437478594,,,0.4865,-0.49998225,,-0.001934375,-0.4843138,-0.499263636,0.635555556,-0.48351,,,,,,,,,,0.567832
